"directorio","secuencia_p","orden","clase","mes","estrato1","sex","age","p6050","p6090","p6100","p6210","p6210s1","p6240","p7495","p7500s1a1","p7500s2a1","p7500s3a1","p7505","p7510s1a1","p7510s2a1","p7510s3a1","p7510s5a1","p7510s6a1","p7510s7a1","pet","iof1","iof2","iof3h","iof3i","iof6","ingtotob","ingtot","maxEducLevel","regSalud","wap","ocu","dsi","pea","inac","totalHoursWorked","formal"
4514387,1,2,1,1,3,0,59,2,1,1,4,9,6,1,350000,0,0,1,0,0,0,2e+05,0,0,1,16666.6666666667,0,0,0,350000,366666.666666667,366666.666666667,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514387,2,1,1,1,3,1,32,1,1,1,6,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,7,1,1,1,0,1,0,50,1
4514387,2,2,1,1,3,0,19,2,1,1,4,9,6,2,0,0,0,1,0,0,7200000,0,0,0,1,0,0,0,6e+05,0,6e+05,6e+05,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514388,1,2,1,1,3,0,24,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,920000,0,1,0,0,0,0,0,935166.666666667,935166.666666667,6,1,1,1,0,1,0,48,1
4514388,1,1,1,1,3,1,27,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,920000,0,1,0,0,0,0,0,941166.666666667,941166.666666667,6,1,1,1,0,1,0,48,1
4514389,1,2,1,1,3,0,63,2,1,3,3,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2e+05,3,3,1,1,0,1,0,60,0
4514389,1,1,1,1,3,1,71,1,1,3,3,2,1,1,5e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5e+05,5e+05,1200000,3,3,1,1,0,1,0,60,0
4514390,1,1,1,1,4,1,52,1,1,1,6,9,6,1,2200000,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2200000,11177083.3333333,11177083.3333333,7,1,1,1,0,1,0,45,1
4514390,1,2,1,1,4,0,52,2,1,1,6,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6018333.33333333,6018333.33333333,7,1,1,1,0,1,0,45,1
4514390,1,4,1,1,4,1,25,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1461473.33333333,1461473.33333333,7,1,1,1,0,1,0,48,1
4514390,1,5,1,1,4,0,23,3,1,1,6,3,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514391,1,1,1,1,4,0,53,1,1,1,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,980000,980000,4,1,1,1,0,1,0,48,0
4514391,1,2,1,1,4,0,30,3,1,1,6,5,1,2,0,0,0,1,0,0,0,0,5e+05,0,1,0,0,0,0,0,2166666.66666667,2166666.66666667,7,1,1,1,0,1,0,48,1
4514392,1,1,1,1,4,1,42,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2e+06,6,1,1,1,0,1,0,72,1
4514392,1,2,1,1,4,0,52,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+05,6,1,1,1,0,1,0,72,1
4514393,1,2,1,1,2,0,56,2,1,3,4,9,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,80000,80000,5,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514393,1,3,1,1,2,1,29,3,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514393,1,4,1,1,2,1,20,3,1,3,6,2,3,2,0,0,0,1,0,0,1475000,0,0,0,1,0,0,0,122916.666666667,0,122916.666666667,122916.666666667,7,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514393,1,1,1,1,2,1,80,1,1,3,3,4,6,1,350000,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,350000,470000,470000,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514395,1,2,1,1,3,1,41,2,1,1,6,3,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1200000,7,1,1,1,0,1,0,40,0
4514395,1,3,1,1,3,0,19,3,1,1,6,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,916666.666666667,916666.666666667,7,1,1,1,0,1,0,48,1
4514395,1,1,1,1,3,0,37,1,1,1,6,3,6,2,0,0,0,1,0,0,0,0,8e+05,0,1,0,0,0,0,0,889357,889357,7,1,1,1,0,1,0,48,1
4514395,1,4,1,1,3,0,18,3,1,1,6,2,1,2,0,0,0,1,0,0,0,0,750000,0,1,0,0,0,0,0,1308333.33333333,1308333.33333333,7,1,1,1,0,1,0,48,1
4514396,1,1,1,1,3,0,53,1,1,1,4,8,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4e+05,5,1,1,1,0,1,0,20,0
4514397,1,2,1,1,4,0,39,2,1,1,6,4,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,737717,737717,7,1,1,1,0,1,0,20,0
4514397,1,1,1,1,4,1,41,1,1,1,6,5,6,1,1300000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1300000,6716666.66666667,6716666.66666667,7,1,1,1,0,1,0,48,1
4514398,1,1,1,1,4,0,58,1,1,1,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1300000,6,1,1,1,0,1,0,36,1
4514398,1,3,1,1,4,0,33,3,1,1,6,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,650000,650000,7,1,1,1,0,1,0,30,1
4514398,1,2,1,1,4,1,51,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+05,6,1,1,1,0,1,0,56,0
4514399,1,2,1,1,2,0,40,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514400,1,1,1,1,4,1,66,1,1,1,5,11,4,2,0,0,0,1,7200000,0,0,0,0,0,1,0,0,6e+05,0,0,6e+05,6e+05,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514401,1,1,1,1,3,1,59,1,1,1,6,3,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,750000,750000,7,1,1,1,0,1,0,30,0
4514402,1,2,1,1,2,1,49,2,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,450000,6,3,1,1,0,1,0,70,0
4514402,1,1,1,1,2,0,53,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,849857,849857,6,1,1,1,0,1,0,48,1
4514403,1,4,1,1,3,0,58,5,2,1.38606565221552,3,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4514403,1,2,1,1,3,1,65,2,1,1,6,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514403,1,1,1,1,3,0,60,1,1,1,3,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,737717,897717,4,1,1,1,0,1,0,45,0
4514404,1,3,1,1,2,1,27,3,1,3,6,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,120000,120000,7,3,1,1,0,1,0,9,0
4514404,1,2,1,1,2,0,43,3,1,2,6,5,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1602000,2018667,7,2,1,1,0,1,0,30,1
4514404,1,1,1,1,2,0,62,1,1,3,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,780000,780000,6,3,1,1,0,1,0,48,0
4514405,1,1,1,1,2,1,47,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,8e+05,1,0,0,0,0,0,3200000,3200000,6,1,1,1,0,1,0,60,0
4514406,1,2,1,1,3,1,18,3,1,1,6,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3e+05,3e+05,7,1,1,1,0,1,0,15,0
4514406,1,1,1,1,3,0,44,1,1,1,6,3,4,1,7e+05,0,150000,2,0,0,0,0,0,0,1,0,0,150000,0,7e+05,1550000,1550000,7,1,1,1,0,1,0,10,1
4514408,1,2,1,1,3,1,56,3,1,1,1,0,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514408,1,3,1,1,3,0,68,3,1,1,4,7,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514408,1,4,1,1,3,0,40,4,1,1,6,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2350000,7,1,1,1,0,1,0,40,1
4514408,1,1,1,1,3,1,92,1,1,1,3,3,6,1,0,649191,0,2,0,0,0,0,0,0,1,0,649191,0,0,0,649191,649191,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514409,1,3,1,1,2,0,18,3,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514409,1,1,1,1,2,0,42,1,1,1,5,11,1,2,0,0,0,1,2e+05,0,0,0,0,0,1,0,0,16666.6666666667,0,0,816666.666666667,816666.666666667,6,1,1,1,0,1,0,40,0
4514409,1,2,1,1,2,1,23,3,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1.37731148797547,1,1,0,1,0,80,0
4514409,1,6,1,1,2,1,90,5,1,1,3,2,6,1,0,750000,0,2,0,0,0,0,0,0,1,0,750000,0,0,0,750000,750000,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514410,1,2,1,1,3,1,38,2,1,1,4,8,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3201666.66666667,3201666.66666667,5,1,1,1,0,1,0,84,1
4514411,1,3,1,1,3,1,22,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,766883.666666667,766883.666666667,6,1,1,1,0,1,0,48,1
4514411,1,4,1,1,3,0,21,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,737717,737717,6,1,1,1,0,1,0,48,1
4514411,1,1,1,1,3,1,47,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,766883.666666667,766883.666666667,6,1,1,1,0,1,0,48,1
4514411,1,2,1,1,3,0,50,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,80000,0,1,0,0,0,0,0,798967,798967,6,1,1,1,0,1,0,48,1
4514412,1,1,1,1,3,1,35,1,1,1,6,2,1,2,0,0,0,1,0,0,0,0,1e+05,0,1,0,0,0,0,0,1541473.33333333,1541473.33333333,7,1,1,1,0,1,0,50,1
4514412,1,2,1,1,3,0,37,2,1,1,6,3,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,889217,889217,7,1,1,1,0,1,0,40,1
4514413,1,6,1,1,2,0,65,5,1,3,3,2,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514413,1,1,1,1,2,0,82,1,1,1,3,3,6,1,250000,7e+05,0,2,0,0,0,0,0,0,1,0,7e+05,0,0,250000,950000,950000,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514413,1,3,1,1,2,0,24,4,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1058300,1058300,7,1,1,1,0,1,0,45,1
4514413,1,4,1,1,2,0,18,4,1,1,6,2,3,2,0,0,0,1,0,0,3500000,0,0,0,1,0,0,0,291666.666666667,0,291666.666666667,291666.666666667,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514413,1,5,1,1,2,0,43,3,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,250000,250000,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514413,1,2,1,1,2,0,47,3,1,3,4,6,1,2,0,0,0,1,0,0,0,0,0,250000,1,0,0,0,0,0,720000,720000,5,3,1,1,0,1,0,36,0
4514414,1,2,1,1,2,0,35,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514414,1,1,1,1,2,1,43,1,1,3,5,11,1,1,3e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3e+05,2300000,2300000,6,3,1,1,0,1,0,70,0
4514415,1,3,1,1,3,1,19,9,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1700000,1700000,6,1,1,1,0,1,0,48,0
4514415,1,2,1,1,3,1,18,3,1,1,6,0,6,2,0,0,0,1,1900000,0,0,0,0,0,1,0,0,158333.333333333,0,0,1320640,1320640,7,1,1,1,0,1,0,48,1
4514415,1,1,1,1,3,0,46,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,360000,530000,6,1,1,1,0,1,0,40,0
4514416,1,1,1,1,2,1,63,1,1,1,4,8,6,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2200000,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514416,1,2,1,1,2,0,57,2,1,1,5,10,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,780000,838333,6,1,1,1,0,1,0,48,1
4514416,1,3,1,1,2,1,24,3,1,3,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,6,3,1,1,0,1,0,16,0
4514416,1,4,1,1,2,0,18,3,1,1,5,10,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514416,1,6,1,1,2,1,24,9,1,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+05,5,1,1,1,0,1,0,48,1
4514416,1,5,1,1,2,0,20,3,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,737717,737717,7,1,1,1,0,1,0,48,1
4514417,1,1,1,1,3,0,42,1,1,2,6,8,6,1,2e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2e+05,2e+05,5050000,7,2,1,1,0,1,0,8,1
4514417,1,3,1,1,3,0,79,5,1,1,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514418,1,1,1,1,2,0,57,1,1,1,4,9,1,1,0,820000,0,2,0,0,0,0,0,0,1,0,820000,0,0,0,1620000,1620000,5,1,1,1,0,1,0,32,1
4514419,1,2,1,1,2,0,64,2,1,3,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514419,1,3,1,1,2,1,42,3,1,3,4,7,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,737717,737717,5,3,1,1,0,1,0,50,0
4514420,1,1,1,1,2,0,60,1,1,1,3,4,4,2,0,0,0,1,3600000,0,0,0,0,0,1,0,0,3e+05,0,0,3e+05,3e+05,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514420,1,2,1,1,2,1,25,3,1,1,5,11,1,2,0,0,0,1,0,0,0,0,128000,0,1,0,0,0,0,0,1274806.66666667,1274806.66666667,6,1,1,1,0,1,0,48,1
4514421,1,2,1,1,3,0,58,2,1,2,6,5,6,2,0,0,0,1,0,0,0,0,3e+05,0,1,0,0,0,0,0,2333333.33333333,2333333.33333333,7,2,1,1,0,1,0,30,1
4514422,1,1,1,1,2,1,46,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2600000,2600000,6,1,1,1,0,1,0,50,1
4514422,1,2,1,1,2,0,53,2,1,1,4,6,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514422,1,3,1,1,2,1,18,3,1,1,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514423,1,1,1,1,2,1,54,1,1,3,4,7,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,5,3,1,1,0,1,0,5,0
4514423,1,2,1,1,2,0,54,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,150000,150000,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514423,1,3,1,1,2,1,25,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,950000,950000,6,1,1,1,0,1,0,48,1
4514424,1,1,1,1,3,0,31,1,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2166666.66666667,2166666.66666667,7,1,1,1,0,1,0,48,1
4514425,1,1,1,1,2,0,85,1,1,1,3,1,4,1,0,790000,0,2,0,0,0,0,0,0,1,0,790000,0,0,0,790000,790000,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514428,1,2,1,1,3,0,23,2,1,1,6,6,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1599806.66666667,1599806.66666667,7,1,1,1,0,1,0,45,1
4514428,1,1,1,1,3,1,25,1,1,1,6,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,903140,903140,7,1,1,1,0,1,0,40,1
4514429,1,1,1,1,2,1,26,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,3,1,1,0,1,0,48,0
4514429,1,2,1,1,2,0,26,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514430,1,1,1,1,3,1,31,1,1,1,6,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4500000,4500000,7,1,1,1,0,1,0,48,1
4514430,1,2,1,1,3,0,35,2,1,1,6,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4441000,4441000,7,1,1,1,0,1,0,48,1
4514431,1,1,1,1,2,1,52,1,1,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1166473.33333333,1166473.33333333,5,1,1,1,0,1,0,48,1
4514431,1,3,1,1,2,1,23,3,1,1,6,3,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514431,1,2,1,1,2,0,51,2,1,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,882333.416666667,882333.416666667,5,1,1,1,0,1,0,48,1
4514432,1,2,1,1,3,0,24,2,1,1,5,11,4,2,0,0,0,1,0,2500000,0,0,0,0,1,0,0,208333.333333333,0,0,208333.333333333,208333.333333333,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514433,1,2,1,1,2,0,49,2,1,3,5,10,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3e+05,3e+05,6,3,1,1,0,1,0,48,0
4514433,1,1,1,1,2,1,60,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1483140,1483140,6,1,1,1,0,1,0,54,1
4514434,1,1,1,1,3,1,30,1,1,1,5,11,1,2,0,0,0,1,0,0,0,1e+06,0,0,1,83333.3333333333,0,0,0,0,1388140,1388140,6,1,1,1,0,1,0,48,1
4514434,1,2,1,1,3,0,60,5,1,3,4,7,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1e+05,5,3,1,1,0,1,0,84,0
4514434,2,1,1,1,3,1,32,1,2,1.38606565221552,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9e+05,9e+05,5,1.37731148797547,1,1,0,1,0,84,0
4514434,4,1,1,1,3,1,27,1,1,1,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1223140,1223140,3,1,1,1,0,1,0,48,1
4514435,1,1,1,1,3,1,52,1,2,1.38606565221552,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,6,1.37731148797547,1,1,0,1,0,70,0
4514435,1,2,1,1,3,0,48,2,2,1.38606565221552,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,6,1.37731148797547,1,1,0,1,0,70,0
4514435,1,3,1,1,3,1,21,3,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,837717,837717,7,1,1,1,0,1,0,48,1
4514436,1,1,1,1,2,1,30,1,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,7,1,1,1,0,1,0,48,1
4514437,1,1,1,1,2,1,55,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1500000,6,1,1,1,0,1,0,48,0
4514438,1,3,1,1,3,1,27,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3150000,3150000,7,1,1,1,0,1,0,45,1
4514438,1,1,1,1,3,1,59,1,1,1,3,4,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1166473.33333333,1426473.33333333,3,1,1,1,0,1,0,48,1
4514438,1,2,1,1,3,0,57,2,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,4,1,1,1,0,1,0,40,1
4514439,1,2,1,1,3,0,61,2,1,3,3,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,450000,450000,3,3,1,1,0,1,0,48,0
4514439,1,1,1,1,3,1,52,1,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,4,3,1,1,0,1,0,48,0
4514439,1,3,1,1,3,0,21,3,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514440,1,1,1,1,3,1,43,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1,1,1,0,1,0,65,0
4514440,1,2,1,1,3,0,43,2,1,1,6,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514441,1,1,1,1,3,0,61,1,1,1,5,11,4,2,0,0,0,1,3600000,0,0,0,0,0,1,0,0,3e+05,0,0,3e+05,3e+05,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514442,1,1,1,1,2,1,42,1,1,1,6,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1403806.66666667,1403806.66666667,7,1,1,1,0,1,0,48,1
4514443,1,1,1,1,3,0,70,1,1,3,4,8,6,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,5,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4514444,1,1,1,1,3,0,50,1,1,3,6,2,4,1,0,0,780000,2,0,0,0,0,0,0,1,0,0,780000,0,0,1130000,1130000,7,3,1,1,0,1,0,28,0
4514445,1,1,1,1,3,1,50,1,2,1.38606565221552,4,7,6,1,1e+06,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1e+06,1e+06,1e+06,5,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4514446,1,2,1,1,4,0,26,3,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3e+06,3e+06,7,1,1,1,0,1,0,60,0
4514446,1,1,1,1,4,0,48,1,1,1,4,9,1,1,1e+06,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1e+06,5e+06,5e+06,5,1,1,1,0,1,0,60,0
4514447,1,1,1,1,3,1,36,1,1,3,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1250000,1250000,6,3,1,1,0,1,0,70,0
4514448,1,2,1,1,2,0,70,2,1,1,3,3,4,1,0,649191,0,2,0,0,0,0,0,0,1,0,649191,0,0,0,649191,649191,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514448,1,3,1,1,2,1,22,4,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,820857,820857,6,1,1,1,0,1,0,48,1
4514448,1,1,1,1,2,1,73,1,1,1,3,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514449,1,1,1,1,3,1,81,1,1,1,4,7,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514449,1,2,1,1,3,0,69,2,1,1,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4514449,1,4,1,1,3,1,44,3,1,1,6,5,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1408000,7,1,1,1,0,1,0,50,1
4514449,1,5,1,1,3,0,41,3,1,1,6,5,1,2,0,0,0,1,0,0,0,0,9e+05,0,1,0,0,0,0,0,3250000,3250000,7,1,1,1,0,1,0,48,1
4514449,1,3,1,1,3,1,46,3,2,1.38606565221552,4,9,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4514450,1,1,1,1,2,1,73,1,1,1,3,2,6,2,0,0,0,1,1100000,0,0,0,0,0,1,0,0,91666.6666666667,0,0,91666.6666666667,91666.6666666667,3,1,1,1,0,1,0,60,0
4514450,1,3,1,1,2,0,44,3,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1254000,1254000,6,1,1,1,0,1,0,48,1
4514450,1,4,1,1,2,1,21,4,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1383140,1383140,7,1,1,1,0,1,0,48,1
4514450,1,5,1,1,2,1,19,4,1,2,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,6,2,1,1,0,1,0,48,1
4514450,1,8,1,1,2,1,37,9,1,1,5,10,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1,1,1,0,1,0,60,0
4514450,1,7,1,1,2,0,39,3,1,1,6,3,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,991333.416666667,991333.416666667,7,1,1,1,0,1,0,98,1
4514450,1,2,1,1,2,0,64,2,1,1,4,7,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4e+05,4e+05,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
